x1,x2,y1,y2
-4.04841,-4.08307,-1.26049,-1.31857
-4.08307,-4.08307,-1.31857,-1.31857
-4.08407,-4.08407,0.75252,0.75252
-4.08407,-4.00613,0.75252,0.48904
-4.00613,-3.95604,0.48904,0.21917
-3.95604,-3.94393,0.21917,-0.05476
-3.94393,-3.9694,-0.05476,-0.3085
-3.9694,-4.02519,-0.3085,-0.55858
4.08407,4.05163,-1.80914,-1.77036
4.05163,3.87726,-1.77036,-1.57681
3.87726,3.72006,-1.57681,-1.43159
3.72006,3.57371,-1.43159,-1.32487
3.57371,3.43007,-1.32487,-1.24949
3.43007,3.27678,-1.24949,-1.2024
3.27678,3.09365,-1.2024,-1.19
3.09365,2.91702,-1.19,-1.21808
2.91702,2.91702,-1.21808,-1.21808
2.91702,2.65894,-1.21808,-1.3102
2.65894,2.41291,-1.3102,-1.43263
2.41291,2.17245,-1.43263,-1.56603
2.17245,1.93255,-1.56603,-1.70047
1.93255,1.68996,-1.70047,-1.82995
1.68996,1.44262,-1.82995,-1.95004
1.44262,1.18939,-1.95004,-2.057
1.18939,0.92984,-2.057,-2.14741
0.92984,0.66431,-2.14741,-2.21815
0.66431,0.39385,-2.21815,-2.26648
0.39385,0.12018,-2.26648,-2.29037
0.12018,-0.15452,-2.29037,-2.28873
-0.15452,-0.42789,-2.28873,-2.26163
-0.42789,-0.6978,-2.26163,-2.21028
-0.6978,-0.96261,-2.21028,-2.13684
-0.96261,-1.22134,-2.13684,-2.04413
-1.22134,-1.47379,-2.04413,-1.93532
-1.47379,-1.72045,-1.93532,-1.81385
-1.72045,-1.96258,-1.81385,-1.6835
-1.96258,-2.20234,-1.6835,-1.5488
-2.20234,-2.44316,-1.5488,-1.41608
-2.44316,-2.6647,-1.41608,-1.30699
-2.6647,-2.84652,-1.30699,-1.23674
-2.84652,-3.01006,-1.23674,-1.1971
-3.01006,-3.17341,-1.1971,-1.18754
-3.17341,-3.35281,-1.18754,-1.21883
-3.35281,-3.51911,-1.21883,-1.29015
-3.51911,-3.51911,-1.29015,-1.29015
-3.51911,-3.70193,-1.29015,-1.41463
-3.70193,-3.70193,-1.41463,-1.41463
-3.70193,-3.90287,-1.41463,-1.60144
-3.90287,-4.08407,-1.60144,-1.80803
-4.08407,-4.08407,-1.80803,-1.80803
-2.46652,-2.69955,-1.75401,-1.66595
-2.69955,-2.90007,-1.66595,-1.61175
-2.90007,-3.08599,-1.61175,-1.58754
-3.08599,-3.27436,-1.58754,-1.59591
-3.27436,-3.47736,-1.59591,-1.6486
-3.47736,-3.66483,-1.6486,-1.74042
-3.66483,-3.66483,-1.74042,-1.74042
-3.66483,-3.88609,-1.74042,-1.90223
-3.88609,-4.08407,-1.90223,-2.09253
-4.08407,-4.08407,-2.09253,-2.09253
3.94839,3.77305,-2.26005,-2.13561
3.77305,3.59677,-2.13561,-2.04284
3.59677,3.40919,-2.04284,-1.97926
3.40919,3.19518,-1.97926,-1.94811
3.19518,2.98152,-1.94811,-1.95566
2.98152,2.98152,-1.95566,-1.95566
2.98152,2.71228,-1.95566,-2.00783
2.71228,2.45021,-2.00783,-2.09041
2.45021,2.19332,-2.09041,-2.18846
2.19332,1.93858,-2.18846,-2.29212
1.93858,1.6834,-2.29212,-2.39464
1.6834,1.42588,-2.39464,-2.49106
1.42588,1.16483,-2.49106,-2.57738
1.16483,0.89975,-2.57738,-2.65018
0.89975,0.63073,-2.65018,-2.70656
0.63073,0.35848,-2.70656,-2.74413
0.35848,0.0842,-2.74413,-2.76123
0.0842,-0.19056,-2.76123,-2.75708
-0.19056,-0.46422,-2.75708,-2.73187
-0.46422,-0.73533,-2.73187,-2.68674
-0.73533,-1.00287,-2.68674,-2.62365
-1.00287,-1.26635,-2.62365,-2.54519
-1.26635,-1.52591,-2.54519,-2.45448
-1.52591,-1.78234,-2.45448,-2.35514
-1.78234,-2.03709,-2.35514,-2.25153
-2.03709,-2.29233,-2.25153,-2.14915
-2.29233,-2.55087,-2.14915,-2.05573
-2.55087,-2.78816,-2.05573,-1.98873
-2.78816,-2.99942,-1.98873,-1.95292
-2.99942,-3.20175,-1.95292,-1.94744
-3.20175,-3.41016,-1.94744,-1.97823
-3.41016,-3.63819,-1.97823,-2.06051
-3.63819,-3.87292,-2.06051,-2.20167
