x1,x2,y1,y2
2.07376,2.07376,-3.74273,-3.74273
2.07376,2.06585,-3.74273,-3.73499
2.06585,2.05821,-3.73499,-3.72382
2.05821,2.05821,-3.72382,-3.72382
2.05821,2.04615,-3.72382,-3.71
2.04615,2.03763,-3.71,-3.69803
2.03763,2.03213,-3.69803,-3.6893
2.03213,2.02867,-3.6893,-3.68192
2.02867,2.02346,-3.68192,-3.66795
2.02346,2.02346,-3.66795,-3.66795
2.02346,2.01665,-3.66795,-3.65689
2.01665,2.01665,-3.65689,-3.65689
2.01665,2.00884,-3.65689,-3.63899
2.00884,2.00884,-3.63899,-3.63899
2.00884,1.99663,-3.63899,-3.63046
1.99663,1.98829,-3.63046,-3.61892
1.98829,1.98141,-3.61892,-3.60735
1.98141,1.97417,-3.60735,-3.5963
1.97417,1.96551,-3.5963,-3.58621
1.96551,1.95707,-3.58621,-3.57309
1.95707,1.94904,-3.57309,-3.5575
1.94904,1.94,-3.5575,-3.54258
1.94,1.94,-3.54258,-3.54258
1.94,1.92924,-3.54258,-3.53023
1.92924,1.92153,-3.53023,-3.51771
1.92153,1.91468,-3.51771,-3.5037
1.91468,1.91468,-3.5037,-3.5037
1.91468,1.89318,-3.5037,-3.48177
1.89318,1.88015,-3.48177,-3.462
1.88015,1.87193,-3.462,-3.44885
1.87193,1.86728,-3.44885,-3.43942
1.86728,1.85954,-3.43942,-3.4211
1.85954,1.85954,-3.4211,-3.4211
1.85954,1.84689,-3.4211,-3.40437
1.84689,1.84689,-3.40437,-3.40437
1.84689,1.84689,-3.40437,-3.40437
1.84689,1.82739,-3.40437,-3.38049
1.82739,1.81695,-3.38049,-3.36394
1.81695,1.80756,-3.36394,-3.3478
1.80756,1.79732,-3.3478,-3.32915
1.79732,1.78379,-3.32915,-3.30722
1.78379,1.76693,-3.30722,-3.28469
1.76693,1.76693,-3.28469,-3.28469
1.76693,1.73103,-3.28469,-3.24082
1.73103,1.71305,-3.24082,-3.21237
1.71305,1.70567,-3.21237,-3.20043
1.70567,1.6924,-3.20043,-3.17765
1.6924,1.6924,-3.17765,-3.17765
1.6924,1.6924,-3.17765,-3.17765
1.6924,1.66334,-3.17765,-3.13475
1.66334,1.64948,-3.13475,-3.11145
1.64948,1.63343,-3.11145,-3.08453
1.63343,1.63343,-3.08453,-3.08453
1.63343,1.58669,-3.08453,-3.0222
1.58669,1.58669,-3.0222,-3.0222
1.58669,1.56484,-3.0222,-2.98819
1.56484,1.53583,-2.98819,-2.94254
1.53583,1.50252,-2.94254,-2.88967
1.50252,1.47153,-2.88967,-2.84289
1.47153,1.47153,-2.84289,-2.84289
1.47153,1.43227,-2.84289,-2.78052
1.43227,1.43227,-2.78052,-2.78052
1.43227,1.39471,-2.78052,-2.71956
1.39471,1.35004,-2.71956,-2.64379
1.35004,1.30778,-2.64379,-2.56293
1.30778,1.30778,-2.56293,-2.56293
1.30778,1.27355,-2.56293,-2.48087
1.27355,1.27355,-2.48087,-2.48087
1.27355,1.17617,-2.48087,-2.23487
1.17617,1.10899,-2.23487,-2.05686
1.10899,1.04571,-2.05686,-1.92792
1.04571,0.97627,-1.92792,-1.82894
0.97627,0.88357,-1.82894,-1.74684
0.88357,0.7726,-1.74684,-1.69449
0.7726,0.7726,-1.69449,-1.69449
0.7726,0.63339,-1.69449,-1.66731
0.63339,0.63339,-1.66731,-1.66731
0.63339,0.35952,-1.66731,-1.66323
0.35952,0.08558,-1.66323,-1.68261
0.08558,-0.18738,-1.68261,-1.70625
-0.18738,-0.45902,-1.70625,-1.73204
-0.45902,-0.70106,-1.73204,-1.76323
-0.70106,-0.92388,-1.76323,-1.80255
-0.92388,-1.11314,-1.80255,-1.8474
-1.11314,-1.28575,-1.8474,-1.89828
-1.28575,-1.41806,-1.89828,-1.94741
-1.41806,-1.5443,-1.94741,-1.99558
-1.5443,-1.65574,-1.99558,-2.04329
-1.65574,-1.76359,-2.04329,-2.08798
-1.76359,-1.84765,-2.08798,-2.12659
-1.84765,-1.91221,-2.12659,-2.15924
-1.91221,-1.97429,-2.15924,-2.19169
-1.97429,-1.97429,-2.19169,-2.19169
-1.97429,-2.04641,-2.19169,-2.22115
-2.04641,-2.08766,-2.22115,-2.24388
-2.08766,-2.13338,-2.24388,-2.26979
-2.13338,-2.13338,-2.26979,-2.26979
-2.13338,-2.18923,-2.26979,-2.29232
-2.18923,-2.18923,-2.29232,-2.29232
-2.18923,-2.23519,-2.29232,-2.3144
-2.23519,-2.26288,-2.3144,-2.33092
-2.26288,-2.29264,-2.33092,-2.35079
-2.29264,-2.31971,-2.35079,-2.36987
-2.31971,-2.31971,-2.36987,-2.36987
-2.31971,-2.36991,-2.36987,-2.38433
-2.36991,-2.36991,-2.38433,-2.38433
-2.36991,-2.40377,-2.38433,-2.40035
-2.40377,-2.42794,-2.40035,-2.41401
-2.42794,-2.45171,-2.41401,-2.42946
-2.45171,-2.47308,-2.42946,-2.44462
-2.47308,-2.49544,-2.44462,-2.45831
-2.49544,-2.49544,-2.45831,-2.45831
-2.49544,-2.52889,-2.45831,-2.46721
-2.52889,-2.52889,-2.46721,-2.46721
-2.52889,-2.56244,-2.46721,-2.48061
-2.56244,-2.58106,-2.48061,-2.49111
-2.58106,-2.59455,-2.49111,-2.50178
-2.59455,-2.61076,-2.50178,-2.51627
-2.61076,-2.62418,-2.51627,-2.53456
-2.62418,-2.62418,-2.53456,-2.53456
-2.62418,-2.63592,-2.53456,-2.57287
-2.63592,-2.63592,-2.57287,-2.57287
-2.63592,-2.64358,-2.57287,-2.63896
-2.64358,-2.64358,-2.63896,-2.63896
-2.64358,-2.64765,-2.63896,-2.70914
-2.64765,-2.64765,-2.70914,-2.70914
-2.64765,-2.65572,-2.70914,-2.98401
-2.65572,-2.65868,-2.98401,-3.25901
-2.65868,-2.66019,-3.25901,-3.53403
-2.66019,-2.66104,-3.53403,-3.80905
-2.66104,-2.66155,-3.80905,-4.08407
-2.36443,-2.37111,-2.70908,-2.98401
-2.37111,-2.37407,-2.98401,-3.25901
-2.37407,-2.37563,-3.25901,-3.53403
-2.37563,-2.37651,-3.53403,-3.80905
-2.37651,-2.37704,-3.80905,-4.08407
-2.08011,-2.08647,-2.70907,-2.98401
-2.08647,-2.08949,-2.98401,-3.25901
-2.08949,-2.0911,-3.25901,-3.53403
-2.0911,-2.092,-3.53403,-3.80905
-2.092,-2.09253,-3.80905,-4.08407
-1.75595,-1.75595,-2.25875,-2.25875
-1.75595,-1.78005,-2.25875,-2.43457
-1.78005,-1.78005,-2.43457,-2.43457
-1.78005,-1.79552,-2.43457,-2.70907
-1.79552,-1.80185,-2.70907,-2.98401
-1.80185,-1.80493,-2.98401,-3.25901
-1.80493,-1.80657,-3.25901,-3.53403
-1.80657,-1.80749,-3.53403,-3.80905
-1.80749,-1.80803,-3.80905,-4.08407
-1.49598,-1.51089,-2.43453,-2.70907
-1.51089,-1.51727,-2.70907,-2.98401
-1.51727,-1.5204,-2.98401,-3.25901
-1.5204,-1.52205,-3.25901,-3.53403
-1.52205,-1.52298,-3.53403,-3.80905
-1.52298,-1.52352,-3.80905,-4.08407
-1.07943,-1.13377,-1.95637,-2.0481
-1.13377,-1.13377,-2.0481,-2.0481
-1.13377,-1.17046,-2.0481,-2.16345
-1.17046,-1.17046,-2.16345,-2.16345
-1.17046,-1.21142,-2.16345,-2.43453
-1.21142,-1.22627,-2.43453,-2.70908
-1.22627,-1.23273,-2.70908,-2.98401
-1.23273,-1.23588,-2.98401,-3.25901
-1.23588,-1.23755,-3.25901,-3.53403
-1.23755,-1.23847,-3.53403,-3.80905
-1.23847,-1.23902,-3.80905,-4.08407
-0.92674,-0.9417,-2.43453,-2.70908
-0.9417,-0.9482,-2.70908,-2.98401
-0.9482,-0.95137,-2.98401,-3.25901
-0.95137,-0.95304,-3.25901,-3.53403
-0.95304,-0.95397,-3.53403,-3.80905
-0.95397,-0.95451,-3.80905,-4.08407
-0.56051,-0.56051,-2.03423,-2.03423
-0.56051,-0.60156,-2.03423,-2.16331
-0.60156,-0.60156,-2.16331,-2.16331
-0.60156,-0.64204,-2.16331,-2.43454
-0.64204,-0.65713,-2.43454,-2.70908
-0.65713,-0.66368,-2.70908,-2.98401
-0.66368,-0.66686,-2.98401,-3.25901
-0.66686,-0.66853,-3.25901,-3.53403
-0.66853,-0.66946,-3.53403,-3.80905
-0.66946,-0.67001,-3.80905,-4.08407
-0.27416,-0.27416,-2.03278,-2.03278
-0.27416,-0.31633,-2.03278,-2.16341
-0.31633,-0.31633,-2.16341,-2.16341
-0.31633,-0.35729,-2.16341,-2.43456
-0.35729,-0.37255,-2.43456,-2.70908
-0.37255,-0.37914,-2.70908,-2.98401
-0.37914,-0.38234,-2.98401,-3.25901
-0.38234,-0.38402,-3.25901,-3.53403
-0.38402,-0.38496,-3.53403,-3.80905
-0.38496,-0.3855,-3.80905,-4.08407
0.01308,0.01308,-2.03278,-2.03278
0.01308,-0.03035,-2.03278,-2.16363
-0.03035,-0.03035,-2.16363,-2.16363
-0.03035,-0.0723,-2.16363,-2.43458
-0.0723,-0.08787,-2.43458,-2.70909
-0.08787,-0.09457,-2.70909,-2.98401
-0.09457,-0.09781,-2.98401,-3.25901
-0.09781,-0.09951,-3.25901,-3.53403
-0.09951,-0.10045,-3.53403,-3.80905
-0.10045,-0.101,-3.80905,-4.08407
0.55533,0.45741,-1.82731,-1.86939
0.45741,0.3666,-1.86939,-1.94244
0.3666,0.30277,-1.94244,-2.03888
0.30277,0.30277,-2.03888,-2.03888
0.30277,0.25811,-2.03888,-2.16429
0.25811,0.25811,-2.16429,-2.16429
0.25811,0.21335,-2.16429,-2.43464
0.21335,0.19703,-2.43464,-2.70909
0.19703,0.19009,-2.70909,-2.98401
0.19009,0.18676,-2.98401,-3.25901
0.18676,0.18502,-3.25901,-3.53403
0.18502,0.18406,-3.53403,-3.80905
0.18406,0.18351,-3.80905,-4.08407
0.70428,0.63563,-1.96507,-2.01454
0.63563,0.63563,-2.01454,-2.01454
0.63563,0.57829,-2.01454,-2.09914
0.57829,0.57829,-2.09914,-2.09914
0.57829,0.53649,-2.09914,-2.2188
0.53649,0.53649,-2.2188,-2.2188
0.53649,0.5007,-2.2188,-2.43482
0.5007,0.5007,-2.43482,-2.43482
0.5007,0.48242,-2.43482,-2.70912
0.48242,0.47492,-2.70912,-2.98402
0.47492,0.47139,-2.98402,-3.25901
0.47139,0.46958,-3.25901,-3.53403
0.46958,0.46859,-3.53403,-3.80905
0.46859,0.46801,-3.80905,-4.08407
0.82126,0.82126,-2.29787,-2.29787
0.82126,0.79317,-2.29787,-2.43548
0.79317,0.79317,-2.43548,-2.43548
0.79317,0.76898,-2.43548,-2.70917
0.76898,0.76012,-2.70917,-2.98403
0.76012,0.75616,-2.98403,-3.25902
0.75616,0.75418,-3.25902,-3.53403
0.75418,0.75312,-3.53403,-3.80905
0.75312,0.75252,-3.80905,-4.08407
1.07911,1.07911,-2.54892,-2.54892
1.07911,1.05938,-2.54892,-2.70943
1.05938,1.05938,-2.70943,-2.70943
1.05938,1.04619,-2.70943,-2.98405
1.04619,1.04119,-2.98405,-3.25902
1.04119,1.03888,-3.25902,-3.53403
1.03888,1.03769,-3.53403,-3.80905
1.03769,1.03702,-3.80905,-4.08407
1.35287,1.35287,-2.81079,-2.81079
1.35287,1.34321,-2.81079,-2.88047
1.34321,1.34321,-2.88047,-2.88047
1.34321,1.33584,-2.88047,-2.9842
1.33584,1.33584,-2.9842,-2.9842
1.33584,1.32697,-2.9842,-3.25903
1.32697,1.32377,-3.25903,-3.53403
1.32377,1.3223,-3.53403,-3.80905
1.3223,1.32153,-3.80905,-4.08407
2.45955,2.45955,-4.08407,-4.08407
2.45955,2.45795,-4.08407,-3.80905
2.45795,2.45671,-3.80905,-3.53404
2.45671,2.45544,-3.53404,-3.25902
2.45544,2.45399,-3.25902,-2.984
2.45399,2.45219,-2.984,-2.70898
2.45219,2.44977,-2.70898,-2.43397
2.44977,2.44628,-2.43397,-2.15897
2.44628,2.44086,-2.15897,-1.88401
2.44086,2.43144,-1.88401,-1.60916
2.43144,2.41196,-1.60916,-1.33494
2.41196,2.41196,-1.33494,-1.33494
2.41196,2.38362,-1.33494,-1.15575
2.38362,2.38362,-1.15575,-1.15575
2.38362,2.36206,-1.15575,-1.08305
2.36206,2.36206,-1.08305,-1.08305
2.36206,2.33077,-1.08305,-1.02752
2.33077,2.33077,-1.02752,-1.02752
2.33077,2.29078,-1.02752,-0.99679
2.29078,2.24063,-0.99679,-0.98619
2.24063,2.18672,-0.98619,-0.98833
2.18672,2.11321,-0.98833,-1.00168
2.11321,1.99782,-1.00168,-1.03159
1.99782,1.83849,-1.03159,-1.07173
1.83849,1.59001,-1.07173,-1.14123
1.59001,1.33139,-1.14123,-1.2097
1.33139,1.066,-1.2097,-1.27212
1.066,0.79664,-1.27212,-1.32303
0.79664,0.52398,-1.32303,-1.35111
0.52398,0.24992,-1.35111,-1.34477
0.24992,-1e-5,-1.34477,-1.30385
-1e-5,-0.24409,-1.30385,-1.23053
-0.24409,-0.48781,-1.23053,-1.1207
-0.48781,-0.48781,-1.1207,-1.1207
