x1,x2,y1,y2
0.16635,0.15267,-3.53431,-3.25964
0.15267,0.13338,-3.25964,-2.98531
0.13338,0.10584,-2.98531,-2.71173
0.10584,0.06663,-2.71173,-2.43961
0.46801,0.46801,-4.08407,-4.08407
0.46801,0.46034,-4.08407,-3.80916
0.46034,0.44976,-3.80916,-3.53435
0.44976,0.43474,-3.53435,-3.25975
0.43474,0.41279,-3.25975,-2.98564
0.41279,0.37982,-2.98564,-2.7127
0.37982,0.32955,-2.7127,-2.44255
0.32955,0.25543,-2.44255,-2.17815
0.25543,0.15751,-2.17815,-1.92163
0.15751,0.04577,-1.92163,-1.67055
0.04577,-0.06767,-1.67055,-1.42016
-0.06767,-0.17605,-1.42016,-1.16762
-0.17605,-0.27836,-1.16762,-0.91247
-0.27836,-0.37673,-0.91247,-0.65572
-0.37673,-0.4763,-0.65572,-0.39949
-0.4763,-0.4763,-0.39949,-0.39949
-0.4763,-0.55565,-0.39949,-0.22174
-0.55565,-0.55565,-0.22174,-0.22174
-0.55565,-0.58893,-0.22174,-0.16017
-0.58893,-0.58893,-0.16017,-0.16017
-0.58893,-0.61855,-0.16017,-0.11968
-0.61855,-0.61855,-0.11968,-0.11968
-0.61855,-0.64529,-0.11968,-0.09647
-0.64529,-0.67077,-0.09647,-0.08238
-0.67077,-0.70315,-0.08238,-0.07395
-0.70315,-0.70315,-0.07395,-0.07395
-0.70315,-0.73647,-0.07395,-0.07088
-0.73647,-0.73647,-0.07088,-0.07088
-0.73647,-0.76463,-0.07088,-0.06693
-0.76463,-0.76463,-0.06693,-0.06693
-0.76463,-0.79116,-0.06693,-0.06424
-0.79116,-0.79116,-0.06424,-0.06424
-0.79116,-0.81509,-0.06424,-0.06271
-0.81509,-0.84218,-0.06271,-0.06547
-0.84218,-0.86761,-0.06547,-0.06699
-0.86761,-0.88835,-0.06699,-0.06484
-0.88835,-0.90714,-0.06484,-0.06227
-0.90714,-0.92726,-0.06227,-0.06249
-0.92726,-0.94841,-0.06249,-0.06409
-0.94841,-0.96884,-0.06409,-0.06737
-0.96884,-0.98692,-0.06737,-0.06715
-0.98692,-1.00575,-0.06715,-0.06802
-1.00575,-1.02674,-0.06802,-0.07065
-1.02674,-1.04917,-0.07065,-0.07644
-1.04917,-1.07051,-0.07644,-0.0804
-1.07051,-1.0915,-0.0804,-0.0831
-1.0915,-1.11392,-0.0831,-0.0868
-1.11392,-1.13864,-0.0868,-0.0946
-1.13864,-1.16445,-0.0946,-0.10204
-1.16445,-1.1918,-0.10204,-0.1097
-1.1918,-1.1918,-0.1097,-0.1097
-1.1918,-1.21582,-0.1097,-0.11487
-1.21582,-1.2441,-0.11487,-0.12392
-1.2441,-1.2441,-0.12392,-0.12392
-1.2441,-1.2761,-0.12392,-0.13501
-1.2761,-1.30319,-0.13501,-0.14359
