x1,x2,y1,y2
-1.63469,-1.71012,-2.59858,-2.7884
-1.71012,-1.81885,-2.7884,-3.02603
1.58489,1.57247,-2.41876,-2.31149
1.57247,1.58118,-2.31149,-2.21187
1.58118,1.61734,-2.21187,-2.12007
1.61734,1.61734,-2.12007,-2.12007
1.61734,1.68647,-2.12007,-2.0346
1.68647,1.68647,-2.0346,-2.0346
1.68647,1.79622,-2.0346,-1.94833
1.79622,1.79622,-1.94833,-1.94833
1.79622,2.03155,-1.94833,-1.80643
2.03155,2.26917,-1.80643,-1.66811
2.26917,2.49792,-1.66811,-1.51589
2.49792,2.69883,-1.51589,-1.35184
2.69883,2.8679,-1.35184,-1.17654
2.8679,3.02856,-1.17654,-0.95451
3.02856,3.15329,-0.95451,-0.71027
-1.661,-1.51402,3.0836,2.9573
-1.51402,-1.33071,2.9573,2.84527
-1.33071,-1.13714,2.84527,2.76869
-1.13714,-1.13714,2.76869,2.76869
-1.13714,-0.8702,2.76869,2.70558
-0.8702,-0.59752,2.70558,2.67147
-0.59752,-0.32311,2.67147,2.65443
-0.32311,-0.04819,2.65443,2.6484
-0.04819,0.22678,2.6484,2.65125
0.22678,0.50145,2.65125,2.66399
0.50145,0.77498,2.66399,2.69109
0.77498,1.01693,2.69109,2.73489
1.01693,1.22619,2.73489,2.79831
1.22619,1.42554,2.79831,2.89516
1.42554,1.60603,2.89516,3.02856
1.60603,1.60603,3.02856,3.02856
1.60603,1.60603,3.02856,3.02856
-1.80803,-1.68588,3.02856,2.78326
-1.68588,-1.56713,2.78326,2.53699
-1.56713,-1.44834,2.53699,2.29147
-1.44834,-1.44834,2.29147,2.29147
-1.44834,-1.37284,2.29147,2.16605
-1.37284,-1.37284,2.16605,2.16605
-1.37284,-1.30238,2.16605,2.0972
-1.30238,-1.20147,2.0972,2.05685
-1.20147,-1.10405,2.05685,2.04574
-1.10405,-0.96378,2.04574,2.0464
-0.96378,-0.73235,2.0464,2.05903
-0.73235,-0.45792,2.05903,2.07466
-0.45792,-0.18313,2.07466,2.08427
-0.18313,0.09185,2.08427,2.08576
0.09185,0.36674,2.08576,2.07889
0.36674,0.6413,2.07889,2.065
0.6413,0.91559,2.065,2.0492
0.91559,1.18865,2.0492,2.05983
1.18865,1.18865,2.05983,2.05983
1.18865,1.2731,2.05983,2.08774
1.2731,1.2731,2.08774,2.08774
1.2731,1.34416,2.08774,2.14216
1.34416,1.39865,2.14216,2.21351
