t,theta1,theta_dot1,theta2,theta_dot2
29,-0.755443041995816,-0.205362993442047,0.4425727391998585,-1.8748116179704633
29.1,-0.7723444957611525,-0.13614555632945918,0.25021281959184105,-1.9060114080219444
29.2,-0.7823440948491511,-0.06601646805582673,0.05508259251323966,-1.9199417893825288
29.3,-0.7853836746671868,0.00454888798691587,-0.14066696141483123,-1.9160254169881785
29.4,-0.7814457308105106,0.07508430414510445,-0.3348418564360869,-1.894425101409375
29.5,-0.7705529573520916,0.14512293313150365,-0.5253561462678352,-1.8560318252379129
29.6,-0.7527688442746225,0.21418753108907543,-0.7103641582188783,-1.8023986822968183
29.7,-0.7281993273749926,0.2817816592905808,-0.888354202397956,-1.735621436303621
29.8,-0.6969954635364899,0.3473827416328817,-1.0581931436478365,-1.658173103018024
29.9,-0.659357059181479,0.41043785939839295,-1.2191228958485112,-1.5727097933423881
30,-0.6155370939270399,0.47036309989527253,-1.3707193399418358,-1.4818739049304532
